ap1,ap2,ap3,ap4,ap5
982.1,982.7,995.4,1001.3,994.5
982.1,982.9,995.6,1001.5,994.6
982.3,983.0,995.6,1001.7,994.7
982.4,983.2,995.7,1001.7,994.7
982.5,983.4,995.9,1001.7,994.8
982.7,983.3,996.1,1001.8,994.9
982.8,983.2,996.1,1001.7,995.0
982.8,983.1,996.0,1001.8,995.2
982.8,983.2,996.0,1001.8,995.2
982.7,983.3,996.0,1001.9,995.2
982.7,983.4,996.0,1002.0,995.2
982.7,983.4,995.9,1002.1,995.3
982.7,983.6,996.0,1002.2,995.3
982.7,983.7,996.0,1002.1,995.3
982.7,983.7,996.1,1002.0,995.2
982.7,983.6,996.1,1002.0,995.3
982.8,983.5,996.1,1002.0,995.3
982.8,983.5,996.2,1001.9,995.3
982.8,983.5,996.2,1002.0,995.2
982.9,983.5,996.3,1002.2,995.2
983.0,983.6,996.3,1002.2,995.3
983.0,983.6,996.3,1002.3,995.4
983.2,983.8,996.5,1002.4,995.6
983.4,983.9,996.8,1002.5,995.7
983.6,984.0,996.8,1002.7,995.9
983.8,984.1,997.0,1002.7,996.0
983.9,984.2,997.1,1002.8,996.2
984.0,984.3,997.3,1002.9,996.2
984.2,984.4,997.4,1003.0,996.3
984.3,984.5,997.4,1003.1,996.4
984.4,984.6,997.6,1003.2,996.5
984.4,984.8,997.6,1003.4,996.7
984.5,984.9,997.7,1003.6,996.8
984.6,985.1,997.9,1003.7,997.0
984.8,985.3,998.0,1003.9,997.1
985.0,985.3,998.2,1003.8,997.2
985.1,985.4,998.3,1004.0,997.3
985.1,985.5,998.4,1004.1,997.3
985.3,985.6,998.5,1004.1,997.5
985.4,985.7,998.5,1004.2,997.6
985.5,985.8,998.7,1004.4,997.6
985.5,985.8,998.7,1004.4,997.7
985.5,986.0,998.8,1004.4,997.7
985.6,986.0,998.9,1004.5,997.9
985.7,986.1,999.0,1004.7,998.0
985.8,986.2,999.1,1004.8,998.0
986.0,986.3,999.2,1005.0,998.2
986.1,986.5,999.3,1005.1,998.3
986.2,986.5,999.4,1005.3,998.4
986.3,986.6,999.5,1005.5,998.5
986.4,986.8,999.7,1005.5,998.6
986.4,986.9,999.9,1005.5,998.7
986.5,986.9,1000.0,1005.5,998.8
986.6,986.9,1000.0,1005.6,998.9
986.6,987.0,1000.1,1005.7,999.0
986.7,987.0,1000.1,1005.7,999.0
986.7,987.0,1000.1,1005.9,999.0
986.8,987.1,1000.1,1005.9,999.0
986.7,987.2,1000.1,1005.8,999.1
986.7,987.2,1000.1,1005.8,999.1
986.7,987.1,1000.0,1005.8,999.1
986.7,987.2,1000.1,1005.8,999.1
986.7,987.3,1000.1,1005.9,999.2
986.7,987.2,1000.1,1005.9,999.2
986.7,987.2,1000.1,1005.9,999.3
986.7,987.2,1000.1,1005.9,999.2
986.7,987.2,1000.1,1005.9,999.2
986.7,987.2,1000.1,1005.8,999.1
986.6,987.1,1000.1,1005.8,999.1
986.7,987.1,1000.1,1005.9,999.0
986.6,987.1,1000.1,1005.7,999.1
986.6,987.1,1000.1,1005.8,999.0
986.7,987.1,1000.2,1005.8,999.1
986.7,987.1,1000.3,1005.9,999.3
986.8,987.1,1000.2,1005.9,999.2
986.8,987.1,1000.2,1005.9,999.3
986.8,987.2,1000.2,1005.9,999.2
986.8,987.2,1000.1,1005.9,999.2
986.8,987.2,1000.0,1005.9,999.2
986.7,987.3,1000.0,1005.7,999.2
986.8,987.2,1000.1,1005.7,999.2
986.8,987.1,1000.0,1005.6,999.1
986.7,987.1,999.9,1005.7,999.0
986.7,987.0,999.9,1005.6,999.0
986.7,987.1,999.9,1005.7,999.0
986.7,987.1,999.9,1005.7,999.0
986.6,987.1,999.9,1005.6,998.9
986.6,987.1,999.8,1005.6,999.0
986.7,987.1,999.8,1005.8,999.0
986.7,987.1,999.9,1005.8,998.9
986.8,987.2,999.9,1005.8,999.0
986.9,987.2,1000.0,1005.8,999.1
987.0,987.3,1000.1,1005.9,999.1
987.0,987.3,1000.1,1005.9,999.0
987.0,987.3,1000.1,1006.0,999.1
987.0,987.3,1000.1,1005.9,999.2
987.1,987.3,1000.1,1006.0,999.1
987.0,987.3,1000.1,1006.1,999.0
987.0,987.3,1000.1,1006.1,999.0
987.0,987.4,1000.1,1006.1,999.1
987.0,987.3,1000.1,1006.2,999.1
987.0,987.4,1000.0,1006.1,999.0
986.9,987.4,999.9,1006.0,999.0
986.8,987.3,999.9,1006.0,998.9
986.7,987.3,999.9,1006.0,999.0
986.8,987.3,1000.0,1006.1,999.0
986.9,987.3,1000.0,1006.2,999.0
987.0,987.4,1000.1,1006.3,999.2
987.1,987.5,1000.2,1006.5,999.3
987.2,987.7,1000.3,1006.5,999.4
987.4,987.9,1000.4,1006.6,999.6
987.4,988.0,1000.5,1006.7,999.8
987.5,988.1,1000.7,1006.8,999.9
987.7,988.2,1000.8,1006.8,1000.0
987.8,988.3,1000.9,1007.0,1000.0
987.8,988.4,1000.9,1006.8,1000.1
987.9,988.5,1001.1,1006.9,1000.2
987.9,988.6,1001.2,1006.9,1000.3
988.0,988.7,1001.2,1007.0,1000.4
988.1,988.8,1001.3,1007.1,1000.5
988.3,988.9,1001.4,1007.3,1000.6
988.5,989.0,1001.6,1007.5,1000.7
988.5,989.1,1001.8,1007.7,1000.8
988.7,989.1,1001.9,1007.8,1000.8
988.9,989.3,1002.0,1008.0,1001.0
989.1,989.5,1002.2,1008.2,1001.3
989.2,989.7,1002.3,1008.4,1001.4
989.2,989.8,1002.3,1008.4,1001.5
989.3,989.9,1002.3,1008.6,1001.7
989.5,990.0,1002.5,1008.6,1001.8
989.6,990.2,1002.7,1008.7,1002.1
989.7,990.4,1002.9,1009.0,1002.2
989.9,990.7,1003.1,1009.2,1002.4
990.0,990.9,1003.2,1009.2,1002.5
990.1,990.9,1003.2,1009.3,1002.6
990.2,990.9,1003.3,1009.5,1002.6
990.2,990.9,1003.4,1009.6,1002.7
990.4,991.0,1003.6,1009.5,1002.8
990.5,991.0,1003.5,1009.5,1002.8
990.5,991.0,1003.6,1009.7,1002.9
990.6,991.1,1003.6,1009.9,1003.1
990.6,991.2,1003.7,1010.0,1003.1
990.8,991.2,1003.8,1009.9,1003.1
990.8,991.3,1004.0,1010.0,1003.3
990.9,991.5,1004.0,1009.9,1003.3
990.8,991.5,1004.0,1010.0,1003.3
991.0,991.4,1004.0,1010.0,1003.4
991.0,991.5,1004.0,1010.0,1003.3
991.0,991.5,1004.0,1010.0,1003.2
991.0,991.4,1004.0,1010.0,1003.3
990.9,991.4,1004.0,1010.1,1003.2
991.0,991.5,1004.0,1010.2,1003.2
991.0,991.3,1004.0,1010.2,1003.3
990.9,991.4,1004.0,1010.2,1003.2
990.9,991.3,1004.1,1010.2,1003.2
991.0,991.4,1004.1,1010.3,1003.2
990.9,991.4,1004.3,1010.4,1003.3
991.0,991.4,1004.4,1010.4,1003.4
991.0,991.5,1004.4,1010.5,1003.5
991.1,991.6,1004.5,1010.2,1003.6
991.2,991.7,1004.5,1010.4,1003.6
991.2,991.6,1004.7,1010.6,1003.7
991.3,991.7,1004.9,1010.7,1003.9
991.4,991.9,1004.9,1010.7,1003.9
991.6,991.8,1004.9,1010.7,1003.9
991.6,991.9,1004.9,1010.7,1003.8
991.5,992.1,1005.0,1010.6,1004.0
991.6,992.0,1005.2,1010.7,1004.0
991.6,992.0,1005.1,1010.7,1004.0
991.7,992.1,1005.2,1011.0,1004.1
991.7,992.2,1005.3,1011.1,1004.2
991.9,992.4,1005.3,1011.2,1004.3
992.0,992.4,1005.4,1011.2,1004.4
992.0,992.3,1005.3,1011.0,1004.5
992.0,992.5,1005.2,1011.0,1004.4
992.0,992.5,1005.2,1011.2,1004.4
992.0,992.5,1005.3,1011.2,1004.4
992.0,992.7,1005.3,1011.3,1004.5
992.2,992.6,1005.4,1011.4,1004.5
992.2,992.6,1005.4,1011.3,1004.5
992.1,992.6,1005.5,1011.4,1004.4
992.1,992.7,1005.4,1011.4,1004.6
992.2,992.7,1005.6,1011.4,1004.7
992.4,992.7,1005.7,1011.4,1004.8
992.5,992.7,1005.7,1011.6,1004.9
992.5,992.7,1005.8,1011.6,1004.8
992.5,992.7,1005.7,1011.5,1004.7
992.5,992.8,1005.6,1011.5,1004.8
992.5,992.8,1005.7,1011.5,1004.9
992.3,992.9,1006.1,1011.5,1004.8
992.2,992.9,1005.8,1011.5,1004.7
992.4,992.9,1005.9,1011.6,1004.8
992.6,992.9,1005.9,1011.8,1004.8
992.6,993.0,1005.9,1012.0,1005.1
992.6,992.9,1006.0,1012.1,1005.2
992.5,993.0,1006.1,1012.1,1005.3
992.6,993.1,1006.3,1012.2,1005.4
992.6,993.2,1006.4,1012.2,1005.3
992.6,993.2,1006.5,1012.3,1005.4
992.8,993.3,1006.4,1012.3,1005.4
992.9,993.3,1006.3,1012.4,1005.5
992.9,993.3,1006.2,1012.3,1005.6
992.9,993.2,1006.3,1012.3,1005.4
992.8,993.0,1006.1,1012.2,1005.2
992.7,993.0,1006.1,1012.1,1005.2
992.7,993.1,1006.1,1012.1,1005.2
992.7,993.0,1006.1,1012.0,1005.1
992.7,993.0,1006.2,1012.0,1005.2
992.7,993.0,1006.3,1012.0,1005.2
992.6,992.9,1006.2,1012.0,1005.2
992.7,992.9,1006.1,1011.9,1005.1
992.6,992.7,1006.1,1011.8,1005.0
992.5,992.9,1006.0,1011.7,1005.0
992.5,992.8,1005.9,1011.9,1005.0
992.4,992.8,1005.8,1011.8,1005.0
992.4,992.9,1005.8,1011.7,1005.0
992.4,992.8,1005.8,1011.8,1004.9
992.4,992.8,1005.8,1011.7,1004.9
992.4,992.7,1005.7,1011.7,1004.9
992.4,992.7,1005.7,1011.7,1004.8
992.4,992.8,1005.7,1011.7,1004.8
992.3,992.7,1005.7,1011.5,1004.8
992.4,992.6,1005.7,1011.4,1004.7
992.2,992.5,1005.5,1011.4,1004.5
992.1,992.5,1005.5,1011.3,1004.5
992.0,992.4,1005.3,1011.3,1004.4
992.0,992.4,1005.4,1011.3,1004.3
992.0,992.3,1005.2,1011.2,1004.4
991.9,992.3,1005.2,1011.2,1004.3
991.8,992.4,1005.1,1011.4,1004.3
991.9,992.2,1005.2,1011.2,1004.3
991.8,992.2,1005.2,1011.2,1004.3
991.8,992.0,1005.0,1011.0,1004.2
991.7,992.2,1004.9,1010.9,1004.1
991.7,992.0,1004.8,1010.7,1004.1
991.6,992.0,1004.6,1010.7,1003.9
991.5,991.9,1004.5,1010.7,1003.8
991.4,991.8,1004.5,1010.6,1003.8
991.3,991.7,1004.5,1010.6,1003.7
991.4,991.6,1004.4,1010.7,1003.5
991.2,991.5,1004.2,1010.6,1003.5
991.1,991.5,1004.2,1010.6,1003.5
991.0,991.5,1004.1,1010.6,1003.3
991.0,991.6,1004.1,1010.5,1003.4
990.9,991.5,1004.2,1010.5,1003.4
991.1,991.6,1004.1,1010.4,1003.4
991.1,991.5,1004.1,1010.3,1003.3
991.0,991.5,1004.0,1010.2,1003.2
990.9,991.4,1003.9,1010.3,1003.1
990.8,991.4,1003.8,1010.2,1003.2
990.9,991.4,1003.9,1010.2,1003.2
990.9,991.4,1003.9,1010.1,1003.2
990.9,991.5,1004.0,1010.1,1003.2
990.9,991.4,1003.9,1010.1,1003.2
990.9,991.5,1004.0,1010.1,1003.3
991.0,991.5,1004.0,1010.1,1003.4
991.0,991.5,1004.0,1010.2,1003.3
991.0,991.5,1004.1,1010.2,1003.3
991.0,991.5,1004.2,1010.4,1003.4
991.0,991.7,1004.2,1010.3,1003.4
991.0,991.8,1004.2,1010.3,1003.4
991.1,991.8,1004.3,1010.4,1003.4
991.1,991.8,1004.3,1010.4,1003.5
991.1,991.9,1004.3,1010.5,1003.5
991.1,991.9,1004.4,1010.6,1003.6
991.3,992.0,1004.5,1010.6,1003.6
991.3,992.2,1004.6,1010.7,1003.7
991.5,992.1,1004.7,1010.7,1003.9
991.6,992.3,1004.8,1010.8,1004.0
991.7,992.4,1004.9,1011.0,1004.1
991.8,992.5,1005.1,1011.1,1004.2
991.9,992.7,1005.2,1011.1,1004.4
992.2,992.7,1005.4,1011.4,1004.6
992.3,992.9,1005.5,1011.4,1004.8
992.4,993.0,1005.6,1011.5,1004.8
992.6,993.1,1005.6,1011.4,1004.8
992.7,993.2,1005.6,1011.4,1004.8
992.7,993.1,1005.7,1011.6,1004.9
992.7,993.2,1005.7,1011.5,1005.0
992.7,993.2,1005.8,1011.6,1004.9
992.8,993.4,1005.8,1011.6,1005.1
992.8,993.2,1005.8,1011.7,1005.0
992.7,993.1,1005.8,1011.7,1005.0
992.7,993.1,1005.8,1011.6,1005.0
992.7,993.2,1005.7,1011.7,1004.9
992.6,993.2,1005.6,1011.5,1005.0
992.5,993.1,1005.6,1011.5,1004.7
992.4,992.9,1005.6,1011.3,1004.6
992.5,992.8,1005.5,1011.2,1004.5
992.4,992.6,1005.4,1011.1,1004.5
992.3,992.6,1005.4,1011.2,1004.4
992.2,992.6,1005.2,1011.1,1004.4
992.1,992.5,1005.0,1011.1,1004.2
992.0,992.5,1005.1,1011.2,1004.2
992.0,992.5,1005.1,1011.1,1004.2
992.0,992.4,1005.1,1011.1,1004.1
991.9,992.4,1005.2,1011.0,1004.2
991.9,992.3,1005.1,1010.9,1004.1
991.9,992.1,1005.1,1010.9,1003.9
991.7,992.2,1005.0,1010.9,1004.0
991.7,992.3,1005.0,1010.8,1004.0
991.8,992.4,1005.0,1010.7,1004.0
991.8,992.3,1004.9,1010.7,1004.0
991.7,992.2,1004.9,1010.8,1003.9
991.6,992.3,1004.8,1010.8,1004.0
991.7,992.3,1004.8,1010.8,1003.9
991.6,992.3,1004.8,1010.8,1003.9
991.7,992.2,1004.9,1010.8,1003.9
991.7,992.2,1005.0,1010.8,1003.9
991.8,992.2,1005.1,1010.8,1003.9
991.8,992.2,1005.0,1010.8,1003.9
991.9,992.2,1005.1,1010.7,1004.0
992.0,992.2,1005.2,1010.9,1004.0
992.1,992.3,1005.1,1011.0,1004.0
992.0,992.3,1005.2,1011.0,1004.1
992.0,992.3,1005.1,1011.0,1004.1
992.0,992.3,1005.3,1010.9,1004.3
992.1,992.4,1005.3,1010.9,1004.2
992.1,992.4,1005.2,1010.9,1004.2
991.9,992.5,1005.1,1010.8,1004.2
992.0,992.5,1005.0,1010.7,1004.2
992.0,992.4,1005.1,1010.7,1004.2
992.0,992.3,1005.1,1010.6,1004.1
991.9,992.2,1005.1,1010.5,1004.0
991.9,992.3,1005.2,1010.4,1004.0
992.0,992.3,1005.2,1010.5,1004.0
992.1,992.3,1005.0,1010.6,1004.2
992.1,992.3,1005.0,1010.6,1004.1
992.0,992.4,1005.0,1010.7,1004.2
992.0,992.4,1005.1,1010.8,1004.2
992.0,992.5,1005.4,1010.8,1004.3
992.1,992.5,1005.6,1010.8,1004.4
992.3,992.4,1005.9,1010.7,1004.4
992.6,992.4,1005.7,1010.8,1004.4
992.4,992.4,1005.5,1010.8,1004.2
992.6,992.4,1005.4,1010.9,1004.3
992.4,992.5,1005.4,1011.1,1004.5
992.4,992.6,1005.5,1011.1,1004.5
992.4,992.7,1005.6,1011.2,1004.5
992.4,992.8,1005.6,1011.3,1004.6
992.5,992.8,1005.6,1011.4,1004.6
992.4,992.7,1005.6,1011.4,1004.5
992.3,992.7,1005.6,1011.3,1004.5
992.3,992.7,1005.8,1011.3,1004.5
992.5,992.7,1005.9,1011.4,1004.5
992.5,992.7,1006.0,1011.4,1004.6
992.6,992.7,1005.9,1011.4,1004.7
992.6,992.6,1005.7,1011.4,1004.7
992.5,992.7,1005.7,1011.4,1004.6
992.2,992.8,1005.6,1011.4,1004.6
992.2,992.9,1005.6,1011.2,1004.6
992.3,992.8,1005.5,1011.0,1004.6
992.3,992.8,1005.3,1011.0,1004.5
992.1,992.6,1005.2,1010.8,1004.3
992.0,992.6,1005.1,1010.8,1004.2
991.8,992.5,1004.8,1010.7,1004.0
991.6,992.4,1004.8,1010.6,1003.9
991.5,992.3,1004.7,1010.6,1003.9
991.4,992.2,1004.6,1010.4,1003.8
991.4,992.3,1004.5,1010.4,1003.7
991.3,992.0,1004.5,1010.3,1003.6
991.3,991.9,1004.5,1010.2,1003.5
991.2,991.9,1004.4,1010.1,1003.5
991.2,991.7,1004.2,1010.1,1003.3
991.1,991.6,1004.1,1010.1,1003.3
991.0,991.6,1004.0,1010.1,1003.2
990.9,991.6,1004.0,1010.1,1003.2
990.8,991.5,1003.9,1010.1,1003.1
990.8,991.4,1003.8,1010.0,1003.0
990.6,991.4,1003.7,1010.0,1003.0
990.6,991.2,1003.6,1010.1,1002.8
990.5,991.3,1003.6,1010.1,1002.9
990.5,991.2,1003.5,1010.0,1002.9
990.4,991.2,1003.5,1010.0,1002.8
990.4,991.1,1003.5,1009.8,1002.7
990.3,991.1,1003.4,1009.6,1002.7
990.2,991.0,1003.3,1009.4,1002.5
990.1,990.9,1003.4,1009.5,1002.5
990.1,990.8,1003.4,1009.2,1002.5
990.1,990.7,1003.4,1009.1,1002.5
990.0,990.6,1003.4,1008.9,1002.3
990.0,990.5,1003.4,1008.7,1002.3
989.8,990.5,1003.4,1008.7,1002.3
989.8,990.4,1003.4,1008.7,1002.3
989.9,990.3,1003.3,1008.7,1002.3
989.8,990.2,1003.1,1008.6,1002.2
989.8,990.1,1003.1,1008.6,1002.2
989.7,990.0,1003.0,1008.5,1002.1
989.7,989.9,1002.9,1008.4,1002.0
989.6,989.8,1002.7,1008.3,1001.9
989.6,989.8,1002.8,1008.2,1001.9
989.6,989.8,1002.9,1008.2,1001.8
989.6,989.8,1002.7,1008.1,1001.8
989.6,989.7,1002.7,1008.0,1001.8
989.5,989.7,1002.7,1008.0,1001.7
989.5,989.6,1002.6,1008.1,1001.7
989.5,989.7,1002.5,1008.1,1001.7
989.5,989.8,1002.5,1008.1,1001.6
989.5,989.8,1002.3,1008.1,1001.6
989.4,989.8,1002.3,1008.0,1001.6
989.3,989.8,1002.4,1007.9,1001.5
989.4,989.8,1002.5,1007.8,1001.5
989.5,989.8,1002.6,1007.9,1001.5
989.6,989.7,1002.7,1008.0,1001.5
989.5,989.6,1002.7,1008.1,1001.6
989.5,989.7,1002.8,1008.2,1001.6
989.6,989.7,1002.8,1008.3,1001.7
989.7,989.9,1002.8,1008.4,1001.9
989.8,990.0,1003.0,1008.7,1002.0
989.8,990.1,1003.1,1008.8,1002.2
989.9,990.2,1003.2,1008.9,1002.3
990.0,990.3,1003.3,1009.1,1002.4
990.1,990.6,1003.3,1009.2,1002.5
990.4,990.7,1003.4,1009.3,1002.6
990.4,990.8,1003.5,1009.2,1002.7
990.5,990.9,1003.6,1009.2,1002.6
990.6,991.0,1003.6,1009.3,1002.8
990.5,991.0,1003.6,1009.3,1002.8
990.6,991.0,1003.6,1009.3,1002.8
990.7,991.0,1003.6,1009.3,1002.8
990.6,991.1,1003.5,1009.2,1002.7
990.6,991.0,1003.4,1009.2,1002.8
990.6,991.0,1003.3,1009.3,1002.7
990.5,990.9,1003.2,1009.1,1002.6
990.3,990.8,1003.1,1009.1,1002.5
990.2,990.7,1003.1,1009.1,1002.2
990.2,990.7,1003.2,1009.0,1002.2
990.0,990.7,1003.1,1009.0,1002.1
989.9,990.6,1003.0,1008.8,1002.0
989.8,990.5,1002.8,1008.7,1001.8
989.8,990.4,1002.8,1008.7,1001.8
989.7,990.3,1002.9,1008.8,1002.0
989.7,990.3,1002.8,1008.8,1002.1
989.8,990.1,1002.7,1008.7,1002.0
989.6,990.2,1002.6,1008.5,1001.8
989.5,990.1,1002.6,1008.4,1001.7
989.5,989.9,1002.5,1008.3,1001.6
989.5,989.6,1002.4,1008.2,1001.3
989.3,989.5,1002.3,1008.1,1001.4
989.3,989.5,1002.0,1008.1,1001.4
989.1,989.5,1002.0,1007.8,1001.2
988.9,989.3,1001.9,1007.7,1001.0
988.7,989.3,1001.7,1007.7,1000.9
988.6,989.3,1001.7,1007.7,1000.8
988.7,989.2,1001.8,1007.6,1000.8
988.7,989.0,1001.8,1007.3,1000.8
988.6,988.9,1001.9,1007.2,1000.5
988.6,988.8,1001.9,1007.2,1000.6
988.7,988.6,1001.9,1007.2,1000.6
988.5,988.7,1001.8,1007.4,1000.7
988.5,988.6,1001.7,1007.2,1000.7
988.6,988.7,1001.7,1007.3,1000.6
988.5,988.7,1001.6,1007.2,1000.7
988.4,988.9,1001.6,1007.2,1000.6
988.5,988.7,1001.8,1007.3,1000.5
988.6,988.8,1002.0,1007.3,1000.6
988.6,988.8,1002.0,1007.3,1000.8
988.7,988.9,1002.0,1007.4,1000.9
988.8,989.0,1002.1,1007.5,1000.9
988.9,988.9,1002.2,1007.5,1001.0
988.8,989.0,1002.2,1007.5,1001.1
988.8,988.9,1002.1,1007.6,1001.0
988.8,988.9,1002.1,1007.8,1001.1
988.8,989.0,1002.2,1007.7,1001.1
988.8,989.1,1002.2,1007.9,1001.1
988.8,989.2,1002.2,1008.0,1001.0
988.8,989.3,1002.1,1007.9,1001.0
988.9,989.3,1002.1,1008.0,1001.2
988.8,989.4,1002.2,1007.7,1001.2
988.7,989.2,1002.2,1007.9,1000.9
988.6,989.0,1002.2,1007.7,1001.1
988.8,989.2,1002.4,1007.9,1001.3
989.0,989.3,1002.3,1008.3,1001.3
988.9,989.2,1002.3,1008.3,1001.4
989.0,989.4,1002.5,1008.3,1001.4
989.0,989.5,1002.5,1008.2,1001.5
989.0,989.5,1002.5,1008.1,1001.6
989.1,989.4,1002.6,1008.0,1001.6
989.2,989.5,1002.5,1008.1,1001.6
989.2,989.6,1002.4,1008.1,1001.5
989.1,989.6,1002.5,1008.0,1001.6
989.1,989.6,1002.6,1008.0,1001.6
989.1,989.6,1002.6,1008.0,1001.6
989.1,989.6,1002.6,1007.8,1001.5
989.1,989.5,1002.5,1007.8,1001.3
989.0,989.5,1002.3,1007.8,1001.3
988.8,989.4,1002.3,1007.7,1001.3
988.9,989.3,1002.1,1007.6,1001.2
988.7,989.3,1002.1,1007.6,1001.1
988.7,989.1,1002.0,1007.6,1001.1
988.6,989.2,1002.0,1007.6,1001.1
988.6,989.2,1002.0,1007.5,1001.1
988.6,989.2,1002.0,1007.4,1001.1
988.7,989.1,1001.9,1007.3,1001.1
988.6,989.1,1001.9,1007.3,1000.9
988.6,989.1,1001.8,1007.3,1000.9
988.5,988.9,1001.8,1007.4,1000.8
988.4,988.9,1001.7,1007.2,1000.9
988.4,989.1,1001.7,1007.0,1000.9
988.4,989.0,1001.6,1007.0,1000.6
988.4,989.0,1001.5,1006.8,1000.5
988.4,988.7,1001.3,1006.7,1000.4
988.2,988.6,1001.2,1006.8,1000.3
988.0,988.4,1001.2,1006.8,1000.3
988.0,988.4,1001.1,1006.7,1000.2
987.9,988.3,1001.1,1006.6,1000.2
987.9,988.3,1001.0,1006.5,1000.2
987.8,988.2,1000.9,1006.4,1000.1
987.8,988.0,1000.9,1006.3,999.9
987.7,988.0,1000.8,1006.2,999.9
987.5,987.8,1000.7,1006.1,999.8
987.5,987.8,1000.6,1006.0,999.6
987.5,987.7,1000.5,1006.0,999.6
987.4,987.6,1000.5,1005.8,999.5
987.3,987.6,1000.4,1005.8,999.3
987.3,987.4,1000.3,1005.6,999.3
987.2,987.3,1000.3,1005.6,999.2
987.1,987.2,1000.3,1005.5,999.1
987.0,987.2,1000.2,1005.5,999.0
986.9,987.1,1000.1,1005.4,998.9
986.9,987.1,1000.1,1005.4,999.0
986.9,987.0,1000.0,1005.4,998.9
986.8,987.0,1000.1,1005.3,998.9
986.9,987.0,1000.0,1005.3,998.9
986.8,986.9,999.8,1005.3,998.8
986.7,986.8,999.8,1005.3,998.8
986.6,986.8,999.8,1005.2,998.7
986.6,986.7,999.7,1005.2,998.7
986.5,986.7,999.7,1005.2,998.7
986.5,986.7,999.7,1005.1,998.7
986.4,986.6,999.7,1005.0,998.6
986.4,986.6,999.5,1005.0,998.5
986.3,986.5,999.5,1005.0,998.5
986.3,986.6,999.5,1004.9,998.5
986.3,986.5,999.5,1004.9,998.5
986.3,986.5,999.4,1004.9,998.4
986.3,986.5,999.4,1004.8,998.4
986.3,986.5,999.3,1004.7,998.4
986.3,986.5,999.3,1004.8,998.3
986.2,986.4,999.3,1004.7,998.2
986.1,986.4,999.3,1004.6,998.2
986.1,986.4,999.3,1004.6,998.2
986.2,986.4,999.3,1004.8,998.2
986.2,986.5,999.3,1004.9,998.3
986.2,986.6,999.3,1004.9,998.4
986.3,986.7,999.4,1004.9,998.5
986.4,986.7,999.4,1004.9,998.5
986.4,986.7,999.4,1005.0,998.5
986.4,986.8,999.5,1005.0,998.5
986.4,986.8,999.4,1005.1,998.5
986.4,986.8,999.3,1005.2,998.5
986.4,986.9,999.3,1005.3,998.5
986.3,986.9,999.3,1005.3,998.5
986.4,986.8,999.3,1005.2,998.4
986.4,986.8,999.3,1005.3,998.5
986.4,986.9,999.3,1005.4,998.5
986.5,986.8,999.5,1005.5,998.6
986.5,987.0,999.7,1005.5,998.6
986.7,987.0,999.8,1005.6,998.7
986.8,987.1,1000.0,1005.7,998.7
986.9,987.2,1000.1,1005.8,998.9
987.0,987.4,1000.3,1005.9,999.2
987.1,987.5,1000.3,1006.2,999.2
987.1,987.7,1000.6,1006.3,999.3
987.3,987.8,1000.6,1006.4,999.4
987.4,987.8,1000.8,1006.5,999.6
987.4,987.9,1000.8,1006.5,999.7
987.4,988.1,1001.0,1006.5,999.8
987.7,988.0,1001.1,1006.5,999.9
987.7,988.0,1001.2,1006.5,999.9
987.9,988.1,1001.0,1006.5,1000.0
987.7,988.0,1001.1,1006.5,1000.0
987.8,988.0,1001.2,1006.6,1000.1
987.7,988.1,1001.2,1006.8,1000.1
987.8,988.3,1001.2,1006.8,1000.2
987.8,988.3,1001.2,1006.8,1000.0
987.8,988.2,1001.2,1006.7,1000.1
987.7,988.0,1001.1,1006.7,1000.1
987.6,988.0,1001.1,1006.7,1000.1
987.6,988.1,1001.2,1006.7,1000.1
987.7,988.1,1001.3,1006.8,1000.1
987.8,988.1,1001.3,1006.8,1000.2
987.9,988.1,1001.2,1006.8,1000.2
987.9,988.1,1001.2,1006.7,1000.2
987.8,988.1,1001.2,1006.8,1000.3
987.7,988.1,1001.1,1006.8,1000.2
987.7,988.1,1001.0,1006.8,1000.2
987.6,988.1,1001.0,1006.8,1000.1
987.5,988.0,1001.0,1006.7,1000.1
987.5,988.0,1000.9,1006.6,999.9
987.5,987.9,1000.8,1006.6,999.9
987.4,987.9,1000.6,1006.7,999.9
987.2,987.9,1000.4,1006.8,999.8
987.2,988.0,1000.5,1006.6,999.8
987.3,988.0,1000.6,1006.4,999.8
987.3,987.8,1000.7,1006.3,999.7
987.5,987.8,1000.9,1006.4,999.6
987.6,987.8,1001.0,1006.4,999.7
987.8,987.8,1001.0,1006.4,999.9
987.8,987.9,1001.0,1006.5,999.9
987.7,987.9,1001.1,1006.6,1000.0
987.7,987.9,1001.1,1006.7,1000.1
987.7,988.0,1001.2,1006.8,1000.0
987.8,988.0,1001.2,1006.9,1000.2
987.9,988.2,1001.3,1006.8,1000.2
987.9,988.3,1001.3,1006.8,1000.2
988.0,988.3,1001.2,1006.9,1000.2
987.9,988.3,1001.2,1007.0,1000.3
988.0,988.2,1001.2,1007.0,1000.3
988.1,988.3,1001.2,1007.1,1000.4
988.1,988.3,1001.2,1007.0,1000.4
988.1,988.4,1001.2,1007.0,1000.4
988.1,988.4,1001.3,1006.9,1000.3
988.1,988.4,1001.2,1007.0,1000.3
988.0,988.4,1001.1,1007.0,1000.4
988.0,988.4,1001.1,1007.0,1000.4
988.0,988.5,1001.0,1007.2,1000.3
988.0,988.5,1001.0,1007.2,1000.3
987.8,988.4,1000.9,1007.2,1000.3
987.7,988.4,1001.0,1007.2,1000.2
