wd1,wd2,wd3,wd4,wd5
181.7,285.7,0.0,0.0,210.3
0.0,250.8,0.0,0.0,222.0
238.2,270.1,127.5,0.0,270.4
0.0,47.9,41.2,0.0,268.6
0.0,19.6,30.4,0.0,219.6
231.9,331.3,0.0,0.0,261.6
269.0,240.3,260.4,0.0,246.3
236.4,281.7,0.0,0.0,0.0
222.2,0.0,343.8,0.0,275.6
267.1,285.4,17.4,0.0,269.5
0.0,273.6,22.1,0.0,1.3
236.6,0.0,23.7,0.0,22.7
232.7,0.0,1.5,0.0,335.9
234.5,0.0,4.3,0.0,333.2
242.0,0.0,282.5,0.0,310.7
233.8,234.5,342.3,0.0,0.0
0.0,0.0,45.2,0.0,258.8
0.0,236.2,20.0,0.0,328.4
180.0,243.5,0.0,0.0,325.0
311.6,0.0,0.0,0.0,351.1
201.7,223.4,305.9,0.0,359.3
211.4,249.5,333.5,0.0,346.8
257.3,251.9,323.6,0.0,10.7
310.8,267.4,347.6,0.0,338.3
121.9,250.5,43.9,0.0,6.4
142.6,272.9,50.2,0.0,300.2
263.5,262.0,58.6,0.0,315.1
217.3,274.3,0.0,0.0,324.7
222.7,270.8,89.0,0.0,303.2
223.1,292.3,97.6,0.0,343.6
208.0,270.2,131.8,0.0,11.1
220.9,265.8,332.4,290.9,336.1
226.2,271.6,313.3,248.3,323.8
216.6,298.7,0.0,281.8,326.1
225.4,290.2,201.8,292.8,302.8
232.7,269.3,48.6,285.5,306.2
215.2,268.0,98.5,251.5,308.4
205.1,266.0,62.5,289.4,11.7
241.0,332.0,58.6,312.4,340.0
224.6,320.1,319.0,211.5,319.1
238.7,271.6,53.2,308.2,334.7
224.7,311.0,0.0,6.9,10.3
207.5,289.6,72.1,18.5,31.4
241.8,262.1,90.5,306.7,313.6
269.2,307.0,84.3,355.1,0.0
229.6,340.2,60.0,283.4,273.7
225.3,312.6,0.0,43.1,323.1
185.0,73.4,208.8,291.6,9.0
219.3,29.2,44.7,286.0,229.5
239.2,10.3,30.3,356.6,300.0
188.9,328.1,56.4,259.5,242.1
236.7,189.5,270.4,26.4,180.0
235.6,0.0,58.7,20.7,290.3
192.9,262.1,16.6,166.1,303.9
172.8,258.4,323.0,209.4,85.2
184.3,313.4,39.8,326.8,221.6
173.2,186.8,75.1,161.5,222.3
156.6,277.9,126.1,121.2,254.5
193.2,13.9,302.1,106.7,255.1
118.6,0.0,326.1,151.3,282.7
189.3,211.8,309.4,174.0,297.2
154.6,288.4,76.6,10.8,57.0
185.1,18.4,5.9,94.8,51.4
149.7,322.3,320.4,13.5,342.3
89.2,322.7,91.0,18.2,75.9
129.3,285.8,102.6,347.1,45.4
147.2,285.6,90.1,34.2,45.3
247.5,270.4,149.5,0.2,308.6
167.6,274.2,311.1,274.2,58.0
177.8,38.6,315.1,210.5,321.1
233.8,351.7,266.1,222.8,295.2
273.0,266.4,31.1,11.0,309.4
274.1,340.6,23.0,292.5,18.2
293.0,341.8,24.5,5.5,319.5
259.9,315.7,58.9,339.1,228.3
193.8,308.6,321.7,330.7,260.5
201.7,293.0,250.4,322.5,252.5
344.5,203.5,338.9,300.5,288.5
212.8,316.7,2.5,321.4,261.5
170.7,267.2,3.2,0.1,273.1
176.3,323.8,58.0,278.8,306.0
197.3,252.9,330.4,304.1,299.0
179.4,248.6,24.2,279.5,4.7
175.2,313.7,282.0,281.3,228.6
146.6,269.0,267.0,249.7,284.8
194.1,152.6,194.7,276.4,301.1
191.4,296.6,282.0,287.2,291.7
188.2,247.8,185.7,328.2,291.1
165.3,288.3,18.2,302.9,271.3
171.7,338.6,10.7,306.9,271.7
189.7,295.9,86.5,284.4,289.1
187.0,273.2,17.6,288.2,1.9
203.5,289.5,341.0,290.6,284.2
199.5,283.8,37.6,0.0,287.1
200.4,273.2,303.9,278.9,310.0
211.9,272.7,0.0,290.0,290.4
208.1,277.9,25.0,297.5,278.2
224.8,302.0,294.0,291.0,284.9
213.5,293.2,317.9,266.2,288.9
249.7,270.7,304.5,272.1,297.5
0.0,283.6,292.9,269.4,287.6
343.5,0.0,306.6,267.3,280.2
19.9,0.0,296.4,256.7,292.4
10.7,0.0,307.7,274.1,273.1
357.9,0.0,308.8,257.7,264.9
6.6,254.9,300.0,278.4,269.4
0.0,253.8,302.3,269.6,263.8
0.0,261.7,307.2,273.7,292.2
0.0,261.5,293.6,243.9,298.3
0.0,252.6,329.3,261.5,311.5
217.1,248.5,344.9,258.3,311.0
0.0,254.5,322.6,233.7,308.5
0.0,260.9,330.2,241.3,298.5
226.8,257.5,353.0,273.4,329.7
0.0,273.2,336.8,265.1,228.9
222.2,274.8,21.8,267.2,271.7
356.5,272.1,215.1,0.0,258.1
237.7,296.7,338.7,301.3,280.4
210.5,321.3,336.9,0.0,338.1
231.5,339.9,350.9,0.0,313.5
160.0,303.9,338.2,0.0,8.9
193.4,310.2,11.6,0.8,318.1
227.5,304.0,10.7,328.4,272.9
259.4,309.1,0.7,346.7,315.9
256.1,318.6,54.7,342.1,343.3
203.9,327.7,116.1,345.5,341.7
184.6,321.7,312.7,250.9,326.4
162.5,312.8,0.0,257.5,353.5
317.4,308.9,0.0,262.5,303.1
0.0,294.1,0.0,343.5,307.3
0.0,297.6,0.0,0.0,315.6
0.0,277.4,0.0,0.0,321.2
26.0,292.4,0.0,0.0,287.4
264.8,271.3,328.0,0.0,330.5
0.0,280.9,350.5,0.0,352.3
267.8,269.2,330.6,0.0,305.1
221.3,287.4,340.6,0.0,306.1
216.1,272.5,340.3,272.8,303.6
270.8,297.6,273.1,268.5,261.5
269.8,283.0,0.0,237.8,271.1
242.7,280.1,0.0,0.0,238.8
215.8,281.4,0.0,0.0,254.4
0.0,265.2,0.0,258.1,253.3
46.2,213.9,0.0,289.6,271.5
69.5,248.6,0.0,277.5,273.9
0.0,252.1,0.0,265.5,244.3
242.6,260.6,0.0,264.1,243.5
0.0,278.2,0.0,260.2,214.1
248.3,240.2,0.0,286.2,253.0
0.0,306.6,0.0,0.0,236.7
0.0,280.0,0.0,280.1,250.4
121.8,237.8,0.0,353.8,334.2
352.2,271.7,0.0,55.6,271.2
0.0,303.8,0.0,101.4,251.9
212.5,306.1,75.7,0.0,306.7
241.4,312.1,0.0,283.5,336.0
216.1,24.9,0.0,0.0,304.0
0.0,310.1,230.0,0.0,321.6
52.3,284.6,0.0,0.0,296.0
24.5,293.1,318.3,250.6,38.5
19.2,293.2,57.6,0.0,11.3
350.2,303.5,326.9,0.0,0.0
0.0,272.6,359.9,267.2,62.2
21.3,202.2,326.8,0.0,61.2
76.7,179.5,349.5,235.8,163.3
0.0,155.6,333.5,333.7,197.5
128.5,211.8,355.0,291.4,260.2
30.0,247.2,323.2,268.9,265.7
25.5,0.0,354.3,287.0,269.8
41.6,169.5,27.1,222.8,244.3
23.9,198.7,340.3,0.0,262.1
13.8,238.1,304.1,230.1,262.5
306.1,94.3,212.1,277.8,251.1
290.5,97.0,246.5,29.2,205.8
288.3,151.9,276.0,338.8,226.3
238.9,0.0,279.5,80.6,264.2
210.3,11.3,242.5,6.6,225.1
202.8,87.4,143.4,353.5,208.8
207.0,0.0,224.7,13.7,239.7
264.9,0.0,276.3,33.7,280.7
237.9,0.0,200.6,24.7,284.4
222.4,336.8,95.5,333.5,247.5
221.4,325.2,298.4,356.7,2.4
199.5,295.5,242.5,166.3,247.5
163.5,0.0,43.5,123.6,267.8
141.8,0.0,24.1,281.3,290.7
174.9,293.4,10.0,215.3,285.0
210.1,330.1,70.6,19.0,321.8
194.7,0.0,359.5,330.7,341.5
274.2,0.0,138.5,293.6,331.1
209.2,287.9,286.5,195.8,269.1
148.5,302.5,13.5,335.3,230.7
214.8,168.6,248.3,62.2,303.3
203.1,341.0,152.6,146.7,273.7
167.8,275.8,168.4,284.0,203.9
134.4,0.0,135.6,348.9,357.2
18.2,235.1,218.3,298.2,162.8
191.6,0.0,161.0,257.1,117.6
66.7,308.7,139.7,236.9,279.5
141.1,0.0,163.4,21.5,293.7
152.3,105.2,167.4,343.6,331.9
199.2,145.6,178.7,256.2,358.8
122.7,182.3,186.5,353.4,318.1
140.8,174.1,209.4,183.9,288.8
123.1,234.0,213.7,274.0,286.1
251.8,259.8,254.3,291.2,261.7
244.0,177.7,349.1,332.0,327.1
194.5,202.5,56.0,0.4,268.6
198.9,269.5,215.9,327.1,191.7
157.9,112.8,235.3,1.8,326.7
90.8,242.0,208.7,279.9,261.1
208.4,6.7,247.4,311.7,241.7
110.7,74.0,222.3,352.8,284.5
154.3,211.3,291.1,355.0,257.5
143.7,333.7,172.7,314.4,283.6
119.4,262.1,301.1,19.1,298.9
158.5,308.9,275.2,310.3,241.3
132.4,277.5,291.9,357.9,269.8
136.0,274.5,235.2,356.4,206.2
80.3,277.0,162.8,346.3,314.8
133.7,308.4,283.9,317.3,226.9
132.9,307.2,291.2,335.2,249.7
124.7,247.7,287.9,341.8,246.8
167.0,268.5,226.3,249.5,283.5
199.3,273.4,286.8,337.7,44.3
149.1,261.0,291.9,337.5,36.0
170.8,274.3,277.6,339.3,266.0
200.2,281.4,274.4,291.1,261.4
206.4,294.7,236.6,280.3,282.0
186.4,255.5,224.5,308.4,348.7
211.3,265.9,229.3,294.4,308.6
182.1,269.8,223.8,286.8,323.1
211.7,258.2,224.0,284.8,340.6
212.3,200.9,221.9,285.2,315.1
207.7,187.0,236.5,347.8,312.0
197.4,229.3,218.8,291.7,17.7
194.7,286.5,224.2,292.3,273.2
203.3,188.9,226.4,282.6,280.8
197.3,222.0,231.9,300.5,319.9
197.2,200.7,223.4,293.2,288.8
207.2,225.7,229.2,303.9,307.1
187.1,0.0,240.3,290.8,308.5
232.4,201.4,231.5,293.2,291.9
232.3,208.2,231.8,295.7,292.8
265.1,230.6,279.2,291.3,289.9
261.5,221.9,274.7,250.1,312.3
215.0,206.8,247.1,271.6,294.0
213.3,233.1,217.2,266.4,0.8
211.8,213.7,347.2,240.6,318.6
0.0,199.5,303.7,280.4,340.1
212.8,209.0,221.9,285.5,339.5
225.1,210.4,224.8,281.0,323.3
225.5,232.8,266.3,261.3,324.2
234.2,215.7,282.1,280.2,340.6
0.0,213.0,243.4,256.0,303.5
0.0,222.1,251.3,265.8,281.6
242.0,0.0,235.2,288.2,283.0
155.4,0.0,260.2,286.3,308.8
0.0,0.0,261.5,251.7,294.7
252.7,0.0,251.4,281.6,298.8
318.6,0.0,265.8,277.0,307.3
305.7,0.0,263.2,270.2,357.2
0.0,0.0,255.8,296.3,296.6
223.4,0.0,255.8,273.9,351.2
202.8,0.0,227.8,259.1,310.4
209.2,0.0,245.5,263.0,298.6
215.8,0.0,303.5,271.9,310.5
0.0,0.0,304.6,271.9,277.0
0.0,0.0,20.8,0.0,286.7
0.0,0.0,0.0,0.0,293.3
247.8,0.0,0.0,0.0,268.0
196.7,0.0,0.0,0.0,0.0
0.0,0.0,116.9,0.0,270.8
0.0,113.3,0.0,0.0,291.0
0.0,156.8,0.0,0.0,284.3
0.0,196.6,351.4,0.0,295.4
0.0,116.2,143.4,0.0,240.4
328.6,207.8,247.6,0.0,249.1
243.7,126.8,0.0,0.0,328.5
217.7,149.2,265.0,0.0,318.5
0.0,186.1,340.2,270.5,332.4
184.5,223.1,324.5,296.3,310.5
186.3,0.0,4.6,0.0,307.2
206.7,285.9,315.6,0.0,305.5
216.6,279.4,356.0,0.0,334.4
0.0,295.8,20.3,0.0,348.0
208.4,289.5,327.9,0.0,22.8
212.3,274.2,10.6,0.0,337.5
197.6,291.0,360.0,0.0,352.2
236.6,280.0,19.2,0.0,328.5
248.2,270.8,109.5,0.0,12.9
202.3,307.5,68.6,0.0,9.2
217.8,289.0,86.2,0.0,22.6
192.4,284.6,0.0,0.0,48.6
209.6,318.7,54.0,0.0,78.2
191.4,267.3,13.5,0.0,68.9
0.0,282.0,55.5,0.0,60.6
0.0,229.3,336.6,0.0,42.0
24.0,236.4,353.0,0.0,28.7
0.0,254.2,91.6,0.0,30.3
0.0,0.0,0.0,0.0,21.4
0.0,280.8,332.7,0.0,4.6
0.0,269.6,351.5,0.0,331.8
0.0,262.5,331.2,0.0,3.6
240.1,263.7,337.9,0.0,333.1
184.1,291.4,28.3,0.0,264.6
202.8,277.0,31.0,0.0,0.0
240.9,307.0,9.3,0.0,270.3
0.0,286.7,37.5,0.0,0.0
223.1,274.5,328.5,0.0,263.8
192.6,0.0,177.0,0.0,283.7
245.8,335.4,271.6,0.0,298.1
219.4,359.3,27.9,0.0,323.3
205.2,309.7,356.7,0.0,0.0
215.7,274.4,357.2,0.0,269.9
176.6,294.9,11.4,0.0,265.4
191.4,284.1,353.3,0.0,259.0
201.8,270.6,2.6,0.0,247.2
243.7,283.8,343.0,0.0,279.4
235.3,259.0,349.7,0.0,264.0
265.8,273.7,21.6,0.0,308.7
209.3,318.5,54.2,0.0,284.1
250.1,279.8,124.7,0.0,250.7
246.5,261.9,301.6,0.0,13.7
200.5,236.3,303.5,291.9,300.8
233.5,255.0,119.6,229.1,255.2
204.3,357.4,64.2,224.4,319.9
176.0,199.3,198.9,0.0,351.6
181.3,251.2,139.6,0.0,285.1
230.6,224.4,87.2,0.0,355.6
208.0,188.3,255.5,0.0,352.4
237.3,351.5,10.1,11.5,257.8
214.1,289.3,45.2,278.1,286.1
164.2,211.1,306.0,293.1,297.8
157.8,232.0,323.6,234.4,23.3
219.6,341.1,87.7,35.4,341.9
155.9,266.6,345.5,28.8,236.0
195.9,309.6,290.9,349.3,316.2
224.0,281.1,307.5,325.0,11.3
168.3,281.3,335.1,348.1,2.9
209.8,277.3,307.4,331.3,333.1
182.0,345.3,17.4,269.1,305.7
190.7,243.4,192.4,344.7,316.1
229.8,299.4,319.9,5.3,31.7
212.7,311.3,329.5,283.6,275.5
180.0,349.1,30.5,339.8,285.1
241.6,254.8,323.1,285.8,82.8
195.8,266.6,111.4,349.4,65.0
211.2,273.4,214.2,326.8,284.3
218.3,270.3,343.6,346.9,23.6
178.2,323.2,220.2,345.7,75.3
277.6,332.5,316.5,292.2,25.0
188.9,270.4,40.4,314.1,325.4
226.7,199.7,354.4,334.2,25.1
181.7,210.5,43.8,297.5,39.0
240.4,280.6,284.6,4.1,292.9
217.8,302.0,6.0,332.6,291.0
221.4,340.2,339.5,342.0,261.3
211.5,294.0,330.4,334.8,315.2
187.1,288.2,234.7,295.3,329.2
137.3,253.8,268.8,331.4,226.9
149.7,291.2,323.5,290.5,288.0
175.2,271.6,281.3,294.3,233.6
184.6,308.6,251.9,282.1,355.4
168.7,268.7,290.6,351.7,303.3
251.6,251.8,127.6,1.7,269.7
174.2,302.5,298.5,297.5,286.3
169.8,271.9,338.9,357.2,280.6
186.2,272.2,294.1,333.7,304.0
203.0,291.7,309.9,342.8,122.4
169.3,255.7,341.2,290.3,259.7
212.5,248.3,302.8,328.2,310.7
178.8,256.0,281.6,320.5,266.3
209.0,269.6,339.3,293.8,283.4
214.8,273.2,294.8,300.3,282.9
164.1,253.2,330.8,292.0,303.2
171.0,299.5,286.2,308.8,325.7
174.4,308.5,320.0,292.6,310.3
206.1,277.0,338.1,344.1,359.4
199.3,280.5,316.4,271.3,283.4
205.8,280.8,315.4,320.7,328.1
210.9,282.9,316.1,305.7,321.9
192.1,286.9,303.3,282.9,307.1
197.1,275.8,333.6,277.8,317.3
199.9,290.0,327.4,285.3,310.8
206.8,286.0,329.2,286.5,292.2
189.3,283.6,330.4,287.2,322.3
207.5,303.7,320.6,294.7,336.8
231.2,289.7,332.4,285.7,322.7
263.8,273.8,341.3,285.7,345.2
258.0,288.1,18.7,282.7,321.2
261.0,286.7,330.4,0.0,328.2
222.2,273.8,339.7,0.0,335.5
0.0,272.7,348.0,0.0,337.8
0.0,278.3,345.6,241.5,5.6
0.0,280.2,353.7,271.9,7.6
0.0,281.8,340.8,259.0,351.2
238.5,266.5,359.6,277.1,331.9
220.1,269.4,317.0,0.0,25.8
205.1,293.6,341.7,0.0,9.6
232.6,292.2,337.9,0.0,344.7
240.3,279.9,358.3,0.0,331.8
222.4,276.6,342.5,276.1,303.5
0.0,291.1,11.8,270.7,310.7
248.7,260.9,346.8,0.0,315.3
224.7,285.7,10.4,276.2,339.2
0.0,272.3,345.5,279.8,308.7
0.0,241.0,350.9,253.5,314.8
309.4,265.3,0.6,259.5,330.0
9.8,225.5,232.7,248.5,322.3
280.3,242.8,28.9,270.1,333.0
251.8,188.7,27.1,270.3,320.7
242.5,241.2,15.2,245.9,324.2
68.5,218.1,358.5,294.7,324.4
53.7,282.6,348.8,290.3,333.8
28.1,292.9,342.3,0.0,338.6
0.0,0.0,8.3,0.0,332.8
0.0,315.0,358.0,0.0,325.2
323.8,195.3,320.1,0.0,18.7
0.0,221.8,335.7,0.0,34.9
351.6,248.2,348.4,0.0,8.9
250.0,250.6,346.6,0.0,355.2
0.0,255.9,33.9,0.0,356.8
0.0,267.8,353.8,0.0,25.7
230.6,293.9,10.5,0.0,353.7
175.7,304.5,344.2,0.0,341.8
222.8,278.9,323.1,0.0,27.7
0.0,269.0,355.4,0.0,16.0
0.0,267.4,343.7,0.0,356.2
0.0,296.2,316.5,0.0,27.1
0.0,322.2,327.2,0.0,15.8
33.8,316.2,343.9,0.0,17.5
208.3,278.4,359.1,0.0,17.7
236.3,305.7,5.7,0.0,3.0
0.0,295.9,3.8,0.0,16.6
218.4,279.5,353.0,0.0,14.4
242.1,276.9,323.1,0.0,34.3
222.2,308.2,279.9,0.0,353.6
0.0,262.9,322.8,0.0,36.6
0.0,307.4,337.7,0.0,11.9
0.0,287.2,343.5,0.0,10.4
0.0,306.0,355.5,0.0,20.7
225.0,0.0,354.7,0.0,25.8
227.1,330.7,353.1,0.0,28.5
227.4,329.6,1.6,0.0,20.3
227.8,325.5,0.7,0.0,73.5
217.5,0.0,21.2,0.0,53.2
217.0,276.8,28.7,0.0,39.8
210.6,255.9,17.0,0.0,20.8
237.0,275.7,27.7,0.0,32.0
0.0,279.6,60.6,0.0,16.9
0.0,279.2,0.0,0.0,51.3
229.8,243.6,129.2,0.0,52.7
236.3,223.4,67.7,0.0,41.8
233.4,284.1,357.8,0.0,31.5
239.2,254.7,34.8,0.0,52.0
216.3,317.5,39.7,0.0,57.7
236.3,357.9,27.1,0.0,49.5
303.3,0.2,22.4,0.0,49.1
264.6,315.4,34.9,0.0,39.5
204.5,345.4,29.9,105.6,57.9
244.8,316.5,32.0,0.0,0.6
29.4,242.1,44.8,0.0,48.1
17.1,250.3,60.9,40.9,24.9
31.4,352.5,22.5,123.8,20.8
52.5,26.1,45.1,130.1,64.0
66.0,357.1,12.0,69.8,32.1
286.7,15.9,7.6,141.4,50.1
28.8,43.5,305.1,130.1,69.6
12.6,81.6,48.4,204.1,120.1
4.9,49.2,336.5,133.1,58.1
68.8,31.9,219.9,67.0,266.6
76.3,8.0,223.3,305.0,233.9
25.3,11.1,211.8,108.5,267.3
59.4,28.3,133.5,0.0,202.7
343.5,24.5,232.2,44.6,152.2
34.2,2.5,127.8,97.3,120.7
67.8,10.5,110.5,151.7,135.1
346.6,5.1,133.9,199.4,191.5
345.8,13.3,215.9,221.8,344.3
55.5,11.0,100.1,0.0,183.7
103.4,351.7,132.6,39.7,186.5
48.2,24.9,160.5,126.7,160.0
58.8,50.7,175.9,228.6,227.4
64.2,37.7,180.8,294.7,165.0
26.5,125.5,101.3,285.4,280.0
52.7,355.1,202.1,277.2,255.3
26.2,84.9,233.4,224.9,296.6
67.1,235.4,265.6,285.6,236.0
356.0,291.1,249.3,272.5,326.0
37.1,242.8,285.7,282.9,294.5
31.4,329.4,110.7,0.0,290.8
127.5,254.4,227.2,336.6,249.0
47.6,167.6,300.3,284.3,299.7
4.6,66.2,229.7,328.7,205.8
49.8,142.8,170.0,185.5,288.8
348.3,38.9,192.6,359.1,276.0
298.5,252.3,334.8,345.4,351.2
354.2,210.1,147.9,356.5,138.2
346.6,198.6,246.1,293.8,350.6
334.9,204.8,13.6,284.4,356.9
350.6,209.0,318.6,338.5,273.3
7.5,0.0,273.7,263.6,144.8
345.5,0.0,277.9,299.3,81.0
333.3,308.0,291.6,276.5,34.9
21.9,191.0,311.7,266.1,342.3
1.1,343.0,295.6,314.8,334.8
355.3,112.8,273.3,290.9,353.4
18.3,14.9,282.2,0.0,43.6
30.1,111.9,248.9,355.5,313.7
353.8,316.0,223.6,302.3,27.1
296.6,312.4,245.8,284.4,34.3
260.7,7.7,253.1,250.4,342.4
296.6,296.7,261.7,289.5,13.5
23.7,330.4,265.2,340.0,17.7
11.4,353.2,248.5,312.5,55.3
44.6,22.0,260.0,358.7,341.6
14.3,1.1,305.4,288.0,341.7
332.0,14.3,357.8,256.7,54.0
356.5,355.5,295.2,318.4,74.6
267.8,324.0,292.0,288.8,218.1
291.4,298.3,323.5,282.3,135.0
313.2,297.1,297.8,284.9,33.6
264.1,267.0,320.1,312.8,156.6
246.3,268.9,303.4,332.6,197.7
94.4,250.3,356.9,290.2,263.3
326.9,120.7,295.3,339.9,199.9
0.0,169.3,37.3,338.1,153.9
49.9,127.0,349.1,299.3,193.6
21.5,227.4,320.7,286.7,223.2
2.7,182.3,322.8,0.0,238.8
317.9,144.5,305.6,293.1,127.3
37.2,130.8,331.7,224.3,26.9
7.1,145.7,297.1,194.5,355.7
253.1,151.1,300.6,145.0,259.8
360.0,143.6,259.6,113.4,266.2
32.1,142.1,252.1,108.5,268.7
341.3,77.9,271.3,0.0,253.9
218.7,135.7,252.7,336.5,251.5
232.5,167.1,227.0,265.0,259.6
321.6,189.7,195.3,33.4,231.9
289.3,170.8,130.3,349.4,238.1
66.4,157.4,131.9,324.0,172.9
350.3,146.9,154.7,277.7,144.1
61.2,151.0,154.1,302.3,151.0
333.2,118.6,162.0,283.9,176.5
340.2,106.3,152.3,352.0,148.5
359.6,136.5,142.2,280.1,154.5
347.1,102.0,175.2,0.0,148.4
29.2,201.1,168.1,271.0,152.3
14.8,135.6,148.7,0.0,147.4
304.7,227.1,267.7,113.4,149.1
222.9,224.2,235.1,124.2,184.5
298.4,234.9,240.1,0.0,215.2
333.1,274.9,275.5,0.0,218.6
216.4,277.3,247.0,0.0,161.7
127.8,256.1,299.1,0.0,254.2
323.8,255.1,0.0,0.0,300.0
0.0,237.2,17.7,0.0,157.5
