s1,s2,s3,s4,s5
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.01,0.0,0.0,0.0,0.0
0.01,0.0,0.0,0.0,0.01
0.02,0.0,0.0,0.0,0.03
0.03,0.0,0.0,0.0,0.04
0.05,0.0,0.0,0.0,0.05
0.07,0.0,0.0,0.0,0.07
0.07,0.0,0.0,0.0,0.08
0.1,0.0,0.0,0.0,0.09
0.11,0.0,0.0,0.0,0.11
0.14,0.0,0.0,0.0,0.12
0.15,0.0,0.0,0.0,0.14
0.18,0.0,0.0,0.0,0.17
0.2,0.0,0.0,0.0,0.2
0.23,0.0,0.0,0.0,0.26
0.27,0.0,0.0,0.0,0.33
0.31,0.0,0.0,0.0,0.42
0.37,0.0,0.0,0.0,0.54
0.46,0.0,0.0,0.0,0.65
0.55,0.0,0.0,0.0,0.73
0.63,0.0,0.0,0.0,0.8
0.73,0.0,0.0,0.0,0.88
0.86,0.0,0.0,0.0,0.94
1.0,0.0,0.0,0.0,1.0
1.14,0.0,0.0,0.0,1.04
1.29,0.0,0.0,0.0,1.12
1.49,0.0,0.0,0.0,1.23
1.62,0.0,0.0,0.0,1.43
1.8,0.0,0.0,0.0,1.68
2.03,0.0,0.0,0.0,1.95
2.45,0.0,0.0,0.0,2.26
2.71,0.0,0.0,0.0,2.54
2.93,0.0,0.0,0.0,3.0
3.23,0.0,0.0,0.0,3.46
3.48,0.0,0.0,0.0,3.83
3.67,0.0,0.0,0.0,4.13
3.99,0.0,0.0,0.0,4.42
4.17,0.0,0.0,0.0,4.71
4.32,0.0,0.0,0.0,5.11
4.48,0.0,0.0,0.0,5.33
4.65,0.0,0.0,0.0,5.49
4.8,0.0,0.0,0.0,5.71
4.98,0.0,0.0,0.0,6.08
5.17,0.0,0.0,0.0,6.42
5.36,0.0,0.0,0.0,6.98
5.69,0.0,0.0,0.0,7.46
5.96,0.0,0.0,0.0,7.87
6.15,0.0,0.0,0.0,8.28
6.32,0.0,0.0,0.0,8.71
6.48,0.0,0.0,0.0,9.33
6.69,0.0,0.0,0.0,9.93
6.88,0.0,0.0,0.0,10.5
7.09,0.0,0.0,0.0,10.87
7.28,0.0,0.0,0.0,11.12
7.44,0.0,0.0,0.0,11.43
7.63,0.0,0.0,0.0,11.78
7.86,0.0,0.0,0.0,11.96
8.14,0.0,0.0,0.0,12.2
8.42,0.0,0.0,0.0,12.48
8.72,0.0,0.0,0.0,12.74
9.1,0.0,0.0,0.0,13.02
9.4,0.0,0.0,0.0,13.27
9.76,0.0,0.0,0.0,13.5
10.09,0.0,0.0,0.0,13.7
10.44,0.0,0.0,0.0,13.95
10.78,0.0,0.0,0.0,14.26
11.1,0.0,0.0,0.0,14.52
11.39,0.0,0.0,0.0,14.81
11.64,0.0,0.0,0.0,15.05
11.89,0.0,0.0,0.0,15.27
12.05,0.0,0.0,0.0,15.5
12.21,0.0,0.0,0.0,15.71
12.39,0.0,0.0,0.0,15.89
12.53,0.0,0.0,0.0,16.04
12.64,0.0,0.0,0.0,16.19
12.76,0.0,0.0,0.0,16.31
12.85,0.0,0.0,0.0,16.41
12.93,0.0,0.0,0.0,16.5
13.0,0.0,0.0,0.0,16.56
13.06,0.0,0.0,0.0,16.6
13.1,0.0,0.0,0.0,16.62
13.14,0.0,0.0,0.0,16.65
13.15,0.0,0.0,0.0,16.67
13.18,0.0,0.0,0.0,16.68
13.18,0.0,0.0,0.0,16.68
13.18,0.0,0.0,0.0,16.68
13.19,0.0,0.0,0.0,16.68
13.19,0.0,0.0,0.0,16.68
13.19,0.0,0.0,0.0,16.68
13.21,0.0,0.0,0.0,16.68
13.21,0.0,0.0,0.0,16.68
13.21,0.0,0.0,0.0,16.68
13.21,0.0,0.0,0.0,16.68
13.21,0.0,0.0,0.0,16.68
13.21,0.0,0.0,0.0,16.68
13.21,0.0,0.0,0.0,16.68
13.21,0.0,0.0,0.0,16.68
13.21,0.0,0.0,0.0,16.68
13.21,0.0,0.0,0.0,16.68
13.21,0.0,0.0,0.0,16.68
13.21,0.0,0.0,0.0,16.68
13.21,0.0,0.0,0.0,16.68
13.21,0.0,0.0,0.0,16.68
13.21,0.0,0.0,0.0,16.68
13.21,0.0,0.0,0.0,16.68
13.21,0.0,0.0,0.0,16.68
13.21,0.0,0.0,0.0,16.68
13.21,0.0,0.0,0.0,16.68
13.21,0.0,0.0,0.0,16.68
13.21,0.0,0.0,0.0,16.68
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.01,0.0,0.0,0.0,0.01
0.02,0.0,0.0,0.0,0.02
0.05,0.0,0.0,0.0,0.04
0.07,0.0,0.0,0.0,0.06
0.11,0.0,0.0,0.0,0.09
0.18,0.0,0.0,0.0,0.13
0.27,0.0,0.0,0.0,0.17
0.34,0.0,0.0,0.0,0.24
0.44,0.0,0.0,0.0,0.32
0.56,0.0,0.0,0.0,0.44
0.68,0.0,0.0,0.0,0.63
0.79,0.0,0.0,0.0,0.84
0.86,0.0,0.0,0.0,1.07
0.92,0.0,0.0,0.0,1.3
1.0,0.0,0.0,0.0,1.54
1.14,0.0,0.0,0.0,1.85
1.29,0.0,0.0,0.0,1.99
1.44,0.0,0.0,0.0,2.14
1.55,0.0,0.0,0.0,2.26
1.69,0.0,0.0,0.0,2.44
1.8,0.0,0.0,0.0,2.63
1.99,0.0,0.0,0.0,2.79
2.21,0.0,0.0,0.0,2.98
2.45,0.0,0.0,0.0,3.19
2.65,0.0,0.0,0.0,3.43
2.94,0.0,0.0,0.0,3.66
3.24,0.0,0.0,0.0,3.89
3.46,0.0,0.0,0.0,4.11
3.72,0.0,0.0,0.0,4.35
3.99,0.0,0.0,0.0,4.67
4.34,0.0,0.0,0.0,5.03
4.65,0.0,0.0,0.0,5.47
4.86,0.0,0.0,0.0,5.91
5.07,0.0,0.0,0.0,6.2
5.32,0.0,0.0,0.0,6.46
5.61,0.0,0.0,0.0,6.75
5.86,0.0,0.0,0.0,7.05
6.13,0.0,0.0,0.0,7.45
6.5,0.0,0.0,0.0,8.02
7.13,0.0,0.0,0.0,8.68
7.69,0.0,0.0,0.0,9.27
8.31,0.0,0.0,0.0,9.82
8.92,0.0,0.0,0.0,10.22
9.59,0.0,0.0,0.0,10.77
10.22,0.0,0.0,0.0,11.34
10.81,0.0,0.0,0.0,11.78
11.31,0.0,0.0,0.0,12.39
11.75,0.0,0.0,0.0,12.85
12.18,0.0,0.0,0.0,13.48
12.77,0.0,0.0,0.0,13.92
13.31,0.0,0.0,0.0,14.42
13.81,0.0,0.0,0.0,15.0
14.38,0.0,0.0,0.0,15.43
14.89,0.0,0.0,0.0,15.88
15.39,0.0,0.0,0.0,16.39
15.94,0.0,0.0,0.0,16.94
16.47,0.0,0.0,0.0,17.45
16.96,0.0,0.0,0.0,17.93
17.45,0.0,0.0,0.0,18.36
17.89,0.0,0.0,0.0,18.79
18.34,0.0,0.0,0.0,19.21
18.76,0.0,0.0,0.0,19.59
19.15,0.0,0.0,0.0,19.98
19.5,0.0,0.0,0.0,20.37
19.79,0.0,0.0,0.0,20.74
20.07,0.0,0.0,0.0,21.05
20.37,0.0,0.0,0.0,21.4
20.68,0.0,0.0,0.0,21.7
20.92,0.0,0.0,0.0,21.95
21.13,0.0,0.0,0.0,22.21
21.29,0.0,0.0,0.0,22.44
21.39,0.0,0.0,0.0,22.64
21.48,0.0,0.0,0.0,22.9
21.6,0.0,0.0,0.0,23.04
21.68,0.0,0.0,0.0,23.2
21.77,0.0,0.0,0.0,23.37
21.85,0.0,0.0,0.0,23.51
21.92,0.0,0.0,0.0,23.61
22.0,0.0,0.0,0.0,23.7
22.05,0.0,0.0,0.0,23.77
22.1,0.0,0.0,0.0,23.82
22.12,0.0,0.0,0.0,23.86
22.14,0.0,0.0,0.0,23.88
22.17,0.0,0.0,0.0,23.89
22.17,0.0,0.0,0.0,23.89
22.18,0.0,0.0,0.0,23.89
22.18,0.0,0.0,0.0,23.89
22.19,0.0,0.0,0.0,23.89
22.19,0.0,0.0,0.0,23.89
22.19,0.0,0.0,0.0,23.89
22.19,0.0,0.0,0.0,23.89
22.2,0.0,0.0,0.0,23.89
22.2,0.0,0.0,0.0,23.89
22.2,0.0,0.0,0.0,23.89
22.2,0.0,0.0,0.0,23.89
22.2,0.0,0.0,0.0,23.89
22.2,0.0,0.0,0.0,23.89
22.2,0.0,0.0,0.0,23.89
22.2,0.0,0.0,0.0,23.89
22.2,0.0,0.0,0.0,23.89
22.2,0.0,0.0,0.0,23.89
22.2,0.0,0.0,0.0,23.89
22.2,0.0,0.0,0.0,23.89
22.2,0.0,0.0,0.0,23.89
22.2,0.0,0.0,0.0,23.89
22.2,0.0,0.0,0.0,23.89
22.2,0.0,0.0,0.0,23.89
22.2,0.0,0.0,0.0,23.89
22.2,0.0,0.0,0.0,23.89
22.2,0.0,0.0,0.0,23.89
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.01,0.0,0.0,0.0,0.0
0.03,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.02
0.09,0.0,0.0,0.0,0.05
0.11,0.0,0.0,0.0,0.09
0.17,0.0,0.0,0.0,0.15
0.23,0.0,0.0,0.0,0.22
0.3,0.0,0.0,0.0,0.31
0.37,0.0,0.0,0.0,0.39
0.46,0.0,0.0,0.0,0.46
0.56,0.0,0.0,0.0,0.56
0.63,0.0,0.0,0.0,0.67
0.77,0.0,0.0,0.0,0.79
0.89,0.0,0.0,0.0,0.96
1.0,0.0,0.0,0.0,1.13
1.12,0.0,0.0,0.0,1.34
1.25,0.0,0.0,0.0,1.59
1.37,0.0,0.0,0.0,1.73
1.52,0.0,0.0,0.0,1.92
1.73,0.0,0.0,0.0,2.19
2.01,0.0,0.0,0.0,2.44
2.29,0.0,0.0,0.0,2.72
2.51,0.0,0.0,0.0,3.03
2.98,0.0,0.0,0.0,3.33
3.46,0.0,0.0,0.0,3.61
3.98,0.0,0.0,0.0,4.12
4.44,0.0,0.0,0.0,4.62
4.67,0.0,0.0,0.0,4.92
4.9,0.0,0.0,0.0,5.5
5.34,0.0,0.0,0.0,6.01
5.65,0.0,0.0,0.0,6.51
5.98,0.0,0.0,0.0,7.1
6.21,0.0,0.0,0.0,7.7
6.67,0.0,0.0,0.0,8.32
7.23,0.0,0.0,0.0,8.85
7.76,0.0,0.0,0.0,9.38
8.35,0.0,0.0,0.0,9.84
8.9,0.0,0.0,0.0,10.35
9.53,0.0,0.0,0.0,10.88
10.15,0.0,0.0,0.0,11.47
10.73,0.0,0.0,0.0,12.02
10.97,0.0,0.0,0.0,12.33
11.38,0.0,0.0,0.0,12.7
11.75,0.0,0.0,0.0,13.35
12.21,0.0,0.0,0.0,14.01
12.47,0.0,0.0,0.0,14.66
12.89,0.0,0.0,0.0,15.19
13.31,0.0,0.0,0.0,15.82
13.77,0.0,0.0,0.0,16.4
14.0,0.0,0.0,0.0,17.03
14.43,0.0,0.0,0.0,17.61
14.73,0.0,0.0,0.0,18.2
15.14,0.0,0.0,0.0,18.79
15.73,0.0,0.0,0.0,19.37
16.29,0.0,0.0,0.0,19.92
16.82,0.0,0.0,0.0,20.45
17.37,0.0,0.0,0.0,20.98
17.92,0.0,0.0,0.0,21.49
18.35,0.0,0.0,0.0,21.98
18.72,0.0,0.0,0.0,22.45
19.2,0.0,0.0,0.0,22.91
19.64,0.0,0.0,0.0,23.36
20.05,0.0,0.0,0.0,23.78
20.45,0.0,0.0,0.0,24.19
20.81,0.0,0.0,0.0,24.56
21.17,0.0,0.0,0.0,24.93
21.5,0.0,0.0,0.0,25.27
21.8,0.0,0.0,0.0,25.59
22.07,0.0,0.0,0.0,25.89
22.34,0.0,0.0,0.0,26.17
22.57,0.0,0.0,0.0,26.42
22.8,0.0,0.0,0.0,26.65
22.97,0.0,0.0,0.0,26.86
23.14,0.0,0.0,0.0,27.05
23.3,0.0,0.0,0.0,27.22
23.45,0.0,0.0,0.0,27.37
23.56,0.0,0.0,0.0,27.5
23.67,0.0,0.0,0.0,27.61
23.75,0.0,0.0,0.0,27.69
23.8,0.0,0.0,0.0,27.76
23.86,0.0,0.0,0.0,27.81
23.89,0.0,0.0,0.0,27.84
23.92,0.0,0.0,0.0,27.86
23.93,0.0,0.0,0.0,27.87
23.94,0.0,0.0,0.0,27.88
23.95,0.0,0.0,0.0,27.88
23.95,0.0,0.0,0.0,27.88
23.95,0.0,0.0,0.0,27.88
23.95,0.0,0.0,0.0,27.88
23.95,0.0,0.0,0.0,27.88
23.95,0.0,0.0,0.0,27.88
23.95,0.0,0.0,0.0,27.88
23.95,0.0,0.0,0.0,27.88
23.95,0.0,0.0,0.0,27.88
23.95,0.0,0.0,0.0,27.88
23.95,0.0,0.0,0.0,27.88
23.95,0.0,0.0,0.0,27.88
23.95,0.0,0.0,0.0,27.88
23.95,0.0,0.0,0.0,27.88
23.95,0.0,0.0,0.0,27.88
23.95,0.0,0.0,0.0,27.88
23.95,0.0,0.0,0.0,27.88
23.95,0.0,0.0,0.0,27.88
23.95,0.0,0.0,0.0,27.88
23.95,0.0,0.0,0.0,27.88
23.95,0.0,0.0,0.0,27.88
23.95,0.0,0.0,0.0,27.88
23.95,0.0,0.0,0.0,27.88
23.95,0.0,0.0,0.0,27.88
23.95,0.0,0.0,0.0,27.88
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.01,0.0,0.0,0.0,0.01
0.03,0.0,0.0,0.0,0.03
0.07,0.0,0.0,0.0,0.06
0.1,0.0,0.0,0.0,0.1
0.15,0.0,0.0,0.0,0.15
0.23,0.0,0.0,0.0,0.22
0.3,0.0,0.0,0.0,0.3
0.4,0.0,0.0,0.0,0.39
0.5,0.0,0.0,0.0,0.51
0.61,0.0,0.0,0.0,0.64
0.72,0.0,0.0,0.0,0.8
0.83,0.0,0.0,0.0,0.97
1.02,0.0,0.0,0.0,1.16
1.24,0.0,0.0,0.0,1.38
1.47,0.0,0.0,0.0,1.61
1.73,0.0,0.0,0.0,1.86
2.0,0.0,0.0,0.0,2.1
2.3,0.0,0.0,0.0,2.35
2.64,0.0,0.0,0.0,2.69
2.99,0.0,0.0,0.0,3.03
3.34,0.0,0.0,0.0,3.37
3.74,0.0,0.0,0.0,3.76
4.13,0.0,0.0,0.0,4.16
4.55,0.0,0.0,0.0,4.55
4.98,0.0,0.0,0.0,4.91
5.44,0.0,0.0,0.0,5.29
5.9,0.0,0.0,0.0,5.77
6.19,0.0,0.0,0.0,6.28
6.53,0.0,0.0,0.0,6.81
7.03,0.0,0.0,0.0,7.29
7.61,0.0,0.0,0.0,7.63
8.1,0.0,0.0,0.0,7.94
8.68,0.0,0.0,0.0,8.21
9.23,0.0,0.0,0.0,8.74
9.57,0.0,0.0,0.0,9.32
10.1,0.0,0.0,0.0,9.97
10.6,0.0,0.0,0.0,10.56
11.06,0.0,0.0,0.0,11.17
11.4,0.0,0.0,0.0,11.45
12.07,0.0,0.0,0.0,11.87
12.32,0.0,0.0,0.0,12.36
12.48,0.0,0.0,0.0,12.9
12.77,0.0,0.0,0.0,13.22
13.23,0.0,0.0,0.0,13.74
13.55,0.0,0.0,0.0,14.0
14.03,0.0,0.0,0.0,14.51
14.38,0.0,0.0,0.0,14.88
14.56,0.0,0.0,0.0,15.05
14.82,0.0,0.0,0.0,15.21
15.19,0.0,0.0,0.0,15.67
15.39,0.0,0.0,0.0,16.27
15.53,0.0,0.0,0.0,16.49
15.85,0.0,0.0,0.0,16.7
16.06,0.0,0.0,0.0,17.2
16.63,0.0,0.0,0.0,17.42
17.12,0.0,0.0,0.0,17.54
17.35,0.0,0.0,0.0,17.95
17.56,0.0,0.0,0.0,18.54
17.95,0.0,0.0,0.0,19.07
18.29,0.0,0.0,0.0,19.61
18.79,0.0,0.0,0.0,19.98
19.23,0.0,0.0,0.0,20.2
19.7,0.0,0.0,0.0,20.35
20.12,0.0,0.0,0.0,20.53
20.52,0.0,0.0,0.0,20.72
20.87,0.0,0.0,0.0,20.95
21.23,0.0,0.0,0.0,21.23
21.59,0.0,0.0,0.0,21.52
21.8,0.0,0.0,0.0,21.62
21.9,0.0,0.0,0.0,21.69
21.97,0.0,0.0,0.0,21.74
22.2,0.0,0.0,0.0,21.77
22.46,0.0,0.0,0.0,21.8
22.71,0.0,0.0,0.0,21.82
22.94,0.0,0.0,0.0,21.86
23.12,0.0,0.0,0.0,21.92
23.28,0.0,0.0,0.0,21.97
23.4,0.0,0.0,0.0,22.02
23.53,0.0,0.0,0.0,22.04
23.62,0.0,0.0,0.0,22.07
23.7,0.0,0.0,0.0,22.1
23.77,0.0,0.0,0.0,22.12
23.79,0.0,0.0,0.0,22.14
23.82,0.0,0.0,0.0,22.15
23.84,0.0,0.0,0.0,22.16
23.86,0.0,0.0,0.0,22.16
23.86,0.0,0.0,0.0,22.16
23.87,0.0,0.0,0.0,22.16
23.87,0.0,0.0,0.0,22.16
23.87,0.0,0.0,0.0,22.16
23.87,0.0,0.0,0.0,22.16
23.87,0.0,0.0,0.0,22.16
23.88,0.0,0.0,0.0,22.16
23.88,0.0,0.0,0.0,22.16
23.88,0.0,0.0,0.0,22.16
23.88,0.0,0.0,0.0,22.16
23.88,0.0,0.0,0.0,22.16
23.88,0.0,0.0,0.0,22.16
23.88,0.0,0.0,0.0,22.16
23.88,0.0,0.0,0.0,22.16
23.88,0.0,0.0,0.0,22.16
23.88,0.0,0.0,0.0,22.16
23.88,0.0,0.0,0.0,22.16
23.88,0.0,0.0,0.0,22.16
23.88,0.0,0.0,0.0,22.16
23.88,0.0,0.0,0.0,22.16
23.88,0.0,0.0,0.0,22.16
23.88,0.0,0.0,0.0,22.16
23.88,0.0,0.0,0.0,22.16
23.88,0.0,0.0,0.0,22.16
